epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
135,2809.04,0.47205,0.24827,0.02696,0.01182,0.99578,0.95161,0.9917,0.91735,0.4208,0.18955,0.02574,0.00427,0.000322288,0.000322288,0.000322288
136,2819.55,0.45175,0.29765,0.02209,0.00486,1,0.98322,0.99338,0.93163,0.40891,0.17812,0.02632,0.00281,0.000309964,0.000309964,0.000309964
137,2829.72,0.48729,0.3103,0.02399,0.00554,0.99615,0.98387,0.99373,0.92173,0.40217,0.16574,0.02643,0.00448,0.000297854,0.000297854,0.000297854
138,2839.97,0.46461,0.2912,0.0239,0.00828,0.97959,0.98387,0.99313,0.92352,0.39192,0.18504,0.02698,0.00251,0.00028596,0.00028596,0.00028596
139,2850.3,0.45187,0.29654,0.02402,0.00471,0.93769,0.97095,0.99006,0.92587,0.39791,0.1973,0.02664,0.00257,0.000274287,0.000274287,0.000274287
140,2860.81,0.4456,0.27282,0.02234,0.01107,0.98237,0.96774,0.99263,0.92722,0.3901,0.18153,0.0258,0.00268,0.000262838,0.000262838,0.000262838
141,2870.79,0.45493,0.24276,0.02378,0.00908,0.96781,0.9699,0.9916,0.92668,0.40188,0.18779,0.02568,0.0027,0.000251616,0.000251616,0.000251616
142,2880.91,0.47947,0.33195,0.02508,0.01421,0.99557,0.96774,0.99256,0.9273,0.39323,0.19262,0.02588,0.00257,0.000240625,0.000240625,0.000240625
143,2891.28,0.4855,0.28569,0.02435,0.00715,0.99467,0.95161,0.99212,0.92739,0.38773,0.19099,0.02646,0.00281,0.000229869,0.000229869,0.000229869
144,2903.19,0.49026,0.31904,0.02687,0.00542,0.98385,0.98241,0.99329,0.92171,0.40796,0.17548,0.02709,0.00264,0.000219351,0.000219351,0.000219351
145,2914.01,0.47185,0.30894,0.02538,0.00712,0.97567,0.98387,0.99289,0.9222,0.41141,0.17756,0.02684,0.00247,0.000209073,0.000209073,0.000209073
146,2925.85,0.4318,0.28209,0.02194,0.0132,0.98377,0.97758,0.99188,0.92561,0.39012,0.20076,0.02613,0.00263,0.000199039,0.000199039,0.000199039
147,2937.18,0.46162,0.28106,0.02429,0.01265,0.98384,0.98202,0.99225,0.92368,0.3866,0.18092,0.02654,0.00274,0.000189253,0.000189253,0.000189253
