epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2
87,1423.14,0.55289,0.3675,0.02583,0.00925,0.97852,0.91935,0.98822,0.89782,0.47763,0.2484,0.03034,0.00292,0.00107906,0.00107906,0.00107906
88,1432.8,0.59144,0.43275,0.02549,0.00956,0.96668,0.93592,0.96801,0.89577,0.47299,0.33248,0.02938,0.00328,0.00106181,0.00106181,0.00106181
89,1442.48,0.55551,0.42774,0.02638,0.01163,0.89504,1,0.98263,0.89508,0.48015,0.27112,0.03016,0.00468,0.00104455,0.00104455,0.00104455
90,1452.11,0.57762,0.45358,0.02875,0.01474,0.9112,0.99309,0.98172,0.88803,0.48028,0.2589,0.0317,0.00314,0.00102728,0.00102728,0.00102728
91,1461.86,0.54054,0.38,0.0263,0.00891,0.96032,0.95161,0.98885,0.89533,0.46929,0.23452,0.02777,0.00253,0.00101,0.00101,0.00101
92,1471.59,0.58278,0.46443,0.02466,0.00899,1,0.91547,0.98936,0.91787,0.4368,0.22101,0.03006,0.00257,0.000992722,0.000992722,0.000992722
93,1481.26,0.52582,0.40432,0.02265,0.00759,0.9303,0.96774,0.98314,0.90691,0.43311,0.25515,0.02792,0.00262,0.000975449,0.000975449,0.000975449
94,1491.17,0.54382,0.33968,0.02539,0.01193,0.93728,0.96423,0.98069,0.91158,0.45363,0.26947,0.03121,0.00365,0.000958187,0.000958187,0.000958187
95,1501.37,0.53274,0.43767,0.02885,0.01454,0.95086,0.96774,0.98706,0.90626,0.45857,0.23135,0.02902,0.00282,0.000940941,0.000940941,0.000940941
96,1513.25,0.56268,0.3921,0.02775,0.0098,0.92945,0.98387,0.99064,0.91544,0.45719,0.21011,0.03001,0.00277,0.000923716,0.000923716,0.000923716
97,1526.06,0.58017,0.37579,0.02778,0.00561,0.96005,0.98387,0.99083,0.90713,0.47664,0.21241,0.02807,0.00289,0.000906517,0.000906517,0.000906517
98,1541.05,0.54573,0.36065,0.02543,0.0107,0.96705,0.94682,0.98999,0.9266,0.43556,0.22226,0.02784,0.00312,0.000889349,0.000889349,0.000889349
99,1551.38,0.5794,0.40477,0.02566,0.01414,0.92337,0.97183,0.99014,0.92282,0.43412,0.23751,0.0277,0.00285,0.000872219,0.000872219,0.000872219
100,1561.42,0.48699,0.3162,0.02369,0.00662,0.95236,0.96734,0.98693,0.9135,0.43643,0.25238,0.0281,0.00314,0.00085513,0.00085513,0.00085513
101,1571.76,0.5206,0.37534,0.02726,0.00555,0.90745,1,0.98642,0.91287,0.44087,0.21729,0.02679,0.00285,0.000838088,0.000838088,0.000838088
102,1582.28,0.5143,0.33869,0.02617,0.00538,0.95367,0.99607,0.99062,0.9282,0.4016,0.20381,0.02573,0.00297,0.000821099,0.000821099,0.000821099
103,1593.15,0.51794,0.3361,0.02424,0.0051,0.98302,0.93381,0.98829,0.91736,0.42096,0.22355,0.02469,0.0033,0.000804167,0.000804167,0.000804167
104,1602.92,0.50372,0.3549,0.02584,0.00978,0.98356,0.96481,0.98926,0.92603,0.41375,0.21542,0.023,0.00274,0.000787298,0.000787298,0.000787298
105,1612.53,0.48391,0.29854,0.0234,0.01177,0.98269,0.95161,0.99081,0.93611,0.40652,0.19873,0.02406,0.00286,0.000770497,0.000770497,0.000770497
106,1622.35,0.51547,0.34513,0.02346,0.00653,0.94363,0.98387,0.98942,0.93375,0.42066,0.20688,0.02485,0.0024,0.000753769,0.000753769,0.000753769
107,1632.04,0.51126,0.3365,0.0252,0.00674,0.92414,0.96774,0.989,0.93825,0.40026,0.21048,0.02346,0.00243,0.000737119,0.000737119,0.000737119
108,1641.71,0.53753,0.37123,0.02596,0.00516,0.95099,0.96774,0.98978,0.93576,0.39637,0.19695,0.02398,0.00266,0.000720552,0.000720552,0.000720552
109,1652.52,0.51785,0.39198,0.02353,0.00532,0.98234,0.96774,0.99299,0.94159,0.4013,0.18013,0.02431,0.00266,0.000704073,0.000704073,0.000704073
110,1662.34,0.45079,0.2989,0.02363,0.0061,1,0.96533,0.99263,0.93911,0.40281,0.19242,0.02534,0.00256,0.000687688,0.000687688,0.000687688
111,1672.14,0.51085,0.31022,0.02466,0.00885,0.9971,0.90323,0.99007,0.94079,0.39948,0.24099,0.02484,0.00262,0.0006714,0.0006714,0.0006714
112,1681.93,0.49785,0.32128,0.02248,0.00477,0.96206,1,0.99406,0.9398,0.41158,0.17626,0.02558,0.00235,0.000655216,0.000655216,0.000655216
113,1691.71,0.4774,0.32275,0.02609,0.01039,0.99044,0.98387,0.99469,0.9304,0.41407,0.16164,0.02656,0.00245,0.000639139,0.000639139,0.000639139
114,1701.47,0.51854,0.33461,0.02675,0.00766,0.96203,0.98387,0.99107,0.92439,0.4149,0.20616,0.02725,0.00313,0.000623176,0.000623176,0.000623176
115,1711.2,0.4968,0.31695,0.02176,0.00779,0.96813,0.9801,0.99345,0.92647,0.41375,0.18677,0.02584,0.00276,0.000607331,0.000607331,0.000607331
116,1720.92,0.49174,0.31861,0.02307,0.0045,0.98378,0.9783,0.99391,0.93259,0.4172,0.18174,0.02566,0.00271,0.000591608,0.000591608,0.000591608
117,1730.71,0.546,0.29634,0.02397,0.00486,0.96813,0.98008,0.99341,0.93351,0.41521,0.18902,0.02569,0.00355,0.000576013,0.000576013,0.000576013
118,1740.56,0.51913,0.35852,0.02283,0.00632,0.96797,0.97505,0.9928,0.93629,0.4066,0.19061,0.0259,0.00246,0.000560549,0.000560549,0.000560549
119,1751.92,0.4578,0.29532,0.02543,0.00521,0.98368,0.97212,0.99359,0.92175,0.42201,0.17516,0.02616,0.00256,0.000545223,0.000545223,0.000545223
